,Reference,CKmean,CKsd,CKn,Tmean,Tsd,Tn,Crop_classification,Film_type,Film_thickness_mm,Mulching_cycle,Mulching_method,Mulching_ratio（,Film_thickness_class_mm,Mulching_ratio_class_,name
320,43,28.3333333333333,5.0836338708972,3.0,43.7666666666667,12.934192411331,3.0,Cash crop,Black PE,0.0075,,,,0.003-0.008,,Soil_Water_
321,43,28.3333333333333,5.0836338708972,3.0,39.2666666666667,11.7797849442735,3.0,Cash crop,Transparent PE,0.0075,,,,0.003-0.008,,Soil_Water_
322,44,19.5357143663486,6.48483823937276,9.0,23.4246371216277,4.6678514889638,9.0,Cereal crop,Transparent PE,,,,,,,Soil_Water_
323,44,19.5357143663486,6.48483823937276,9.0,27.8535933369006,3.59380685588604,9.0,Cereal crop,Others,,,,,,,Soil_Water_
326,44,13.1515151515152,7.92761675650485,9.0,15.8484848484849,7.85860979651518,9.0,Cereal crop,Transparent PE,,,,,,,Soil_Water_
327,44,13.1515151515152,7.92761675650485,9.0,19.3939393939394,8.4330126573686,9.0,Cereal crop,Others,,,,,,,Soil_Water_
335,46,11.7888100866824,3.54914500146415,6.0,11.5524034672971,3.4792972367402,6.0,Cereal crop,Transparent PE,0.0075,,,,0.003-0.008,,Soil_Water_
336,46,12.6871552403467,4.42667002264418,6.0,13.4121355397951,4.02460080458582,6.0,Cereal crop,Transparent PE,0.0075,,,,0.003-0.008,,Soil_Water_
337,46,6.76803751803751,2.41596159546374,5.0,7.24422799422799,2.49104975909727,5.0,Cereal crop,Transparent PE,0.0075,,,,0.003-0.008,,Soil_Water_
338,46,9.32756132756132,4.46045468718854,5.0,8.53362193362193,5.00543147299064,5.0,Cereal crop,Transparent PE,0.0075,,,,0.003-0.008,,Soil_Water_
339,47,15.2124183006536,5.36460578777545,6.0,15.718954248366,5.74401604837263,6.0,Cereal crop,Transparent PE,0.0075,Seedling stage,,,0.003-0.008,,Soil_Water_
340,47,15.2124183006536,5.36460578777545,6.0,15.4738562091503,6.12299184152448,6.0,Cereal crop,Transparent PE,0.0075,Half growing season,,,0.003-0.008,,Soil_Water_
341,47,15.2124183006536,5.36460578777545,6.0,16.062091503268,5.56718314142856,6.0,Cereal crop,Transparent PE,0.0075,Full growing season,,,0.003-0.008,,Soil_Water_
342,47,10.4905660377359,5.18584828431284,5.0,10.0,5.43497763050345,5.0,Cereal crop,Transparent PE,0.0075,Seedling stage,,,0.003-0.008,,Soil_Water_
343,47,10.4905660377359,5.18584828431284,5.0,10.2641509433962,5.32680640727014,5.0,Cereal crop,Transparent PE,0.0075,Half growing season,,,0.003-0.008,,Soil_Water_
344,47,10.4905660377359,5.18584828431284,5.0,10.6603773584906,5.21391803351713,5.0,Cereal crop,Transparent PE,0.0075,Full growing season,,,0.003-0.008,,Soil_Water_
345,48,13.516,1.81249275860623,5.0,16.098,2.31324879768691,5.0,Cereal crop,Transparent PE,,,,,,,Soil_Water_
346,48,13.516,1.81249275860623,5.0,15.846,2.40188051326454,5.0,Cereal crop,Black PE,,,,,,,Soil_Water_
347,49,9.86779748990461,2.54078663870398,5.0,10.5253677424713,2.19206808369998,5.0,Cash crop,Transparent PE,0.017,,Ridge-furrow mulching,,0.015-0.400,,Soil_Water_
348,49,9.86779748990461,2.54078663870398,5.0,9.02911419999792,2.28206156927009,5.0,Cash crop,Transparent PE,0.017,,Ridge-furrow mulching,,0.015-0.400,,Soil_Water_
349,49,9.86779748990461,2.54078663870398,5.0,9.44842677850329,2.13659324286968,5.0,Cash crop,Transparent PE,0.017,,Ridge-furrow mulching,,0.015-0.400,,Soil_Water_
350,49,9.86779748990461,2.54078663870398,5.0,10.0039737986733,1.90319449057143,5.0,Cash crop,Transparent PE,0.017,,Ridge-furrow mulching,,0.015-0.400,,Soil_Water_
351,49,9.86779748990461,2.54078663870398,5.0,10.5708567335541,2.41711705543496,5.0,Cash crop,Transparent PE,0.017,,Ridge-furrow mulching,,0.015-0.400,,Soil_Water_
352,50,9.94916485112563,0.272331154684111,4.0,11.6739288307916,0.453885257806814,4.0,Cereal crop,Black PE,0.008,,Ridge-furrow mulching,,0.003-0.008,,Soil_Water_
353,50,9.94916485112563,0.272331154684111,4.0,11.7647058823529,0.544662309368223,4.0,Cereal crop,Transparent PE,0.008,,Ridge-furrow mulching,,0.003-0.008,,Soil_Water_
354,50,11.1292665214234,0.272331154684111,4.0,12.4001452432825,0.272331154684111,4.0,Cereal crop,Black PE,0.008,,Ridge-furrow mulching,,0.003-0.008,,Soil_Water_
355,50,11.1292665214234,0.272331154684111,4.0,11.9462599854757,0.363108206245481,4.0,Cereal crop,Transparent PE,0.008,,Ridge-furrow mulching,,0.003-0.008,,Soil_Water_
359,52,20.0567427680502,6.16431953194315,3.0,20.857024453293,2.45683738486457,3.0,Cereal crop,Transparent PE,,,,,,,Soil_Water_
360,52,20.0567427680502,6.16431953194315,3.0,24.3877982762718,7.17908216949105,3.0,Cereal crop,Degradable,,,,,,,Soil_Water_
361,52,20.0567427680502,6.16431953194315,3.0,20.9067250902726,6.11081822716291,3.0,Cereal crop,Degradable,,,,,,,Soil_Water_
362,52,20.0567427680502,6.16431953194315,3.0,20.5255516336005,5.21996965574262,3.0,Cereal crop,Degradable,,,,,,,Soil_Water_
363,52,20.0567427680502,6.16431953194315,3.0,20.5139886282624,4.06133162792391,3.0,Cereal crop,Degradable,,,,,,,Soil_Water_
364,53,13.1882884240512,0.940193046290788,5.0,15.9420546300392,1.06674359657968,5.0,Cereal crop,Transparent PE,,,,,,,Soil_Water_
365,53,13.1882884240512,0.940193046290788,5.0,14.4284360097418,0.475232331797928,5.0,Cereal crop,Degradable,,,,,,,Soil_Water_
366,53,13.1882884240512,0.940193046290788,5.0,15.4407882903685,1.20338932546456,5.0,Cereal crop,Degradable,,,,,,,Soil_Water_
367,54,14.7,2.19772609758359,5.0,17.96,1.1148990985735,5.0,Cash crop,Transparent PE,0.008,,Ridge-furrow mulching,100.0,0.003-0.008,50-100,Soil_Water_
368,54,14.7,2.19772609758359,5.0,18.0,0.987420882906574,5.0,Cash crop,Transparent PE,0.008,,Flat mulching,100.0,0.003-0.008,50-100,Soil_Water_
369,54,14.7,2.19772609758359,5.0,15.8,2.19317121994613,5.0,Cash crop,Transparent PE,0.008,,Flat mulching,63.6,0.003-0.008,50-100,Soil_Water_
375,56,13.596,1.1153761697293,4.0,13.1,1.65518820682121,4.0,Cereal crop,Black PE,,,Ridge-furrow mulching,100.0,,50-100,Soil_Water_
376,56,13.103,0.413664920759142,4.0,14.599,2.04339684512496,4.0,Cereal crop,Black PE,,,Ridge-furrow mulching,100.0,,50-100,Soil_Water_
377,56,16.142,2.07856488953312,4.0,19.07,1.41506372059117,4.0,Cereal crop,Black PE,,,Ridge-furrow mulching,100.0,,50-100,Soil_Water_
378,56,16.398,1.36246247654752,4.0,17.865,2.10054056534661,4.0,Cereal crop,Black PE,,,Ridge-furrow mulching,100.0,,50-100,Soil_Water_
379,57,12.01,2.36458566978193,4.0,14.14,2.39610878661088,4.0,Cereal crop,Black PE,,,,,,,Soil_Water_
380,57,12.01,2.36458566978193,4.0,14.28,2.41983263598326,4.0,Cereal crop,Transparent PE,,,,,,,Soil_Water_
381,57,13.76,2.70913395638629,4.0,15.4,2.60962343096234,4.0,Cereal crop,Black PE,,,,,,,Soil_Water_
382,57,13.76,2.70913395638629,4.0,15.17,2.57064853556485,4.0,Cereal crop,Transparent PE,,,,,,,Soil_Water_
383,58,11.669981888653,1.08425192919542,7.0,12.0156200037253,1.12624909917309,7.0,Cereal crop,Liquid,,,Flat mulching,100.0,,50-100,Soil_Water_
384,58,11.669981888653,1.08425192919542,7.0,12.1843244353157,1.08283652635847,7.0,Cereal crop,Liquid,,,Ridge-furrow mulching,50.0,,29-50,Soil_Water_
385,58,11.669981888653,1.08425192919542,7.0,12.4526571679041,1.16591630411139,7.0,Cereal crop,Liquid,,,Ridge-furrow mulching,100.0,,50-100,Soil_Water_
386,58,11.669981888653,1.08425192919542,7.0,12.5680097288892,1.2393724638585,7.0,Cereal crop,Degradable,0.008,,Flat mulching,100.0,0.003-0.008,50-100,Soil_Water_
387,58,11.669981888653,1.08425192919542,7.0,12.6759435668483,1.42895601396496,7.0,Cereal crop,Degradable,0.008,,Ridge-furrow mulching,50.0,0.003-0.008,29-50,Soil_Water_
388,58,11.669981888653,1.08425192919542,7.0,13.1459358811275,1.39371759218578,7.0,Cereal crop,Degradable,0.008,,Ridge-furrow mulching,100.0,0.003-0.008,50-100,Soil_Water_
389,58,11.669981888653,1.08425192919542,7.0,12.7633948635991,1.393291673325,7.0,Cereal crop,Transparent PE,0.008,,Flat mulching,100.0,0.003-0.008,50-100,Soil_Water_
390,58,11.669981888653,1.08425192919542,7.0,13.2168333177585,1.63668259039786,7.0,Cereal crop,Transparent PE,0.008,,Ridge-furrow mulching,50.0,0.003-0.008,29-50,Soil_Water_
391,58,11.669981888653,1.08425192919542,7.0,13.8500947524136,1.76304913663695,7.0,Cereal crop,Transparent PE,0.008,,Ridge-furrow mulching,100.0,0.003-0.008,50-100,Soil_Water_
418,60,5.15094339622642,0.646405920727705,8.0,8.74056603773585,0.696672951566468,8.0,Cash crop,Liquid,,,,,,,Soil_Water_
419,60,5.15094339622642,0.646405920727705,8.0,9.92452830188679,0.173514576166365,8.0,Cash crop,Transparent PE,0.008,,,,0.003-0.008,,Soil_Water_
428,63,14.5289695091973,0.92399475253785,4.0,16.2804745693534,0.746329056096128,4.0,Cereal crop,Transparent PE,,,Ridge-furrow mulching,,,,Soil_Water_
429,63,14.5289695091973,0.92399475253785,4.0,15.8882081203677,0.852294254447954,4.0,Cereal crop,Black PE,,,Ridge-furrow mulching,,,,Soil_Water_
430,63,14.5289695091973,0.92399475253785,4.0,15.6384469819949,1.22792865116328,4.0,Cereal crop,Degradable,,,Ridge-furrow mulching,,,,Soil_Water_
431,63,17.5388115358571,0.712270370857194,4.0,18.0480506108365,0.694811610943322,4.0,Cereal crop,Transparent PE,,,Ridge-furrow mulching,,,,Soil_Water_
432,63,17.5388115358571,0.712270370857194,4.0,17.7817083012532,0.622351463508615,4.0,Cereal crop,Black PE,,,Ridge-furrow mulching,,,,Soil_Water_
433,63,17.5388115358571,0.712270370857194,4.0,17.9721946513548,0.633365510091753,4.0,Cereal crop,Degradable,,,Ridge-furrow mulching,,,,Soil_Water_
434,63,14.6105140890367,2.50570854007323,4.0,15.4925432113971,2.21043589771095,4.0,Cereal crop,Transparent PE,,,Ridge-furrow mulching,,,,Soil_Water_
435,63,14.6105140890367,2.50570854007323,4.0,15.4660347470268,2.22393178202991,4.0,Cereal crop,Black PE,,,Ridge-furrow mulching,,,,Soil_Water_
